#rho0,E/A
1.559998334654196239e-01,-1.577769030484429891e+01
1.556938116815749229e-01,-1.575173457059415938e+01
1.559515943076680566e-01,-1.577242158460632204e+01
1.559224046543519204e-01,-1.573555412057929814e+01
1.572189188470224097e-01,-1.572604153640928004e+01
1.563012916399413033e-01,-1.577093014732499832e+01
1.550026465602289683e-01,-1.569336988477020967e+01
1.559125974904722045e-01,-1.575146022511828825e+01
1.557741125212566691e-01,-1.575024531793685334e+01
1.570588259334293746e-01,-1.572570259314388608e+01
1.575127482249192856e-01,-1.578191653705183128e+01
1.552735289486114889e-01,-1.571942057883038402e+01
1.550729055994192473e-01,-1.573578310369955346e+01
1.566936087313540726e-01,-1.577115406385934193e+01
1.570977182644121284e-01,-1.574954523838359677e+01
1.559321156187276347e-01,-1.575125392718723027e+01
1.560759648678508027e-01,-1.576515569260866556e+01
1.562494124181197930e-01,-1.572121399946703590e+01
1.552386006786631023e-01,-1.573461930633429517e+01
1.567724573958245993e-01,-1.574714011273963266e+01
1.559591012547080768e-01,-1.576037574165757960e+01
1.551528560175161886e-01,-1.571341111515459410e+01
1.568262570316108495e-01,-1.574723224945106637e+01
1.564508291140774832e-01,-1.574413047912305430e+01
1.581227968559476837e-01,-1.581018926141368297e+01
1.567999326382826797e-01,-1.574914788861205217e+01
1.562517116822574326e-01,-1.573074624388580212e+01
1.552486840663051260e-01,-1.572327667261720308e+01
1.552463356651872239e-01,-1.573508421498217125e+01
1.566131115319441547e-01,-1.575401198611898756e+01
1.551798391129816934e-01,-1.573476829186950177e+01
1.566828274126088327e-01,-1.574224225573674296e+01
1.574681228333094096e-01,-1.574215144488078799e+01
1.559877469542225170e-01,-1.572142098233473639e+01
1.569654468127703040e-01,-1.572148004017579659e+01
1.558502808191253586e-01,-1.575417024454116799e+01
1.558294219378885681e-01,-1.574656252975484527e+01
1.556989269781567653e-01,-1.574854070974219411e+01
1.568698064450904095e-01,-1.575859681328815221e+01
1.574831652034865415e-01,-1.575047661632502560e+01
1.554357696100720776e-01,-1.574021890299007609e+01
1.566003334320926477e-01,-1.574670593097914306e+01
1.571573010586514718e-01,-1.576273914606551152e+01
1.560954911404280332e-01,-1.570635997949835883e+01
1.565847194851769930e-01,-1.576532725758741371e+01
1.564344323376687662e-01,-1.576469269481041557e+01
1.554347498704699293e-01,-1.577065303595504808e+01
1.560493678668938844e-01,-1.571838298142783863e+01
1.577337185794965568e-01,-1.579372014101380550e+01
1.560337737756913035e-01,-1.576616806897055056e+01
1.570058315625825485e-01,-1.576511886709038990e+01
1.563239961891982610e-01,-1.574737822867956005e+01
1.570918667147353509e-01,-1.572928737078817640e+01
1.558388273520377731e-01,-1.581055288355841526e+01
1.561821672410751982e-01,-1.570585765412310586e+01
1.568504380721153224e-01,-1.578698564409198646e+01
1.564729484310401209e-01,-1.578342191263060634e+01
1.553019029592258571e-01,-1.575029090694036427e+01
1.559378079130948058e-01,-1.570953255526742609e+01
1.560517504502178243e-01,-1.573289601455079278e+01
1.561490245078538119e-01,-1.573900784443576661e+01
1.582812436117576327e-01,-1.574812772095005364e+01
1.552550775486424561e-01,-1.573477162119382911e+01
1.561650725797918970e-01,-1.575914005677236318e+01
1.562495165952834664e-01,-1.579680278852660180e+01
1.562296413255878647e-01,-1.578188477479859486e+01
1.556416212382933373e-01,-1.573738213153692733e+01
1.578263922277218789e-01,-1.573949650906412501e+01
1.560132669846306941e-01,-1.575536173524165307e+01
1.567369098680012895e-01,-1.572672523480432893e+01
1.550008314728326952e-01,-1.570965156751228875e+01
1.566544519082802844e-01,-1.575967665106121807e+01
1.554839391084281430e-01,-1.569126249729699119e+01
1.586204134204088623e-01,-1.578232173982038233e+01
1.577430038790834654e-01,-1.577799450101181655e+01
1.559385421744339528e-01,-1.579894133783970922e+01
1.578997897756383162e-01,-1.576442826563229538e+01
1.555667745968125903e-01,-1.576349813074060613e+01
1.568931530843446776e-01,-1.576848909660563613e+01
1.561339918415778627e-01,-1.574083414103886902e+01
1.558998429749818282e-01,-1.576273198028529166e+01
1.559998933040829816e-01,-1.576002456559479370e+01
1.568047089485124224e-01,-1.572847939198402756e+01
1.561701197919338480e-01,-1.575911479555885997e+01
1.559857702132135815e-01,-1.574567887684821521e+01
1.550190932977732750e-01,-1.576284514517520741e+01
1.575838652356334468e-01,-1.574427671818739505e+01
1.585843579436597983e-01,-1.574865224251879070e+01
1.576452267969230547e-01,-1.574541108691646230e+01
1.552259335624814052e-01,-1.577989894964715134e+01
1.555283766955282421e-01,-1.573860352084241399e+01
1.567975411833320842e-01,-1.577358905944619494e+01
1.564469409437266589e-01,-1.575552812006132264e+01
1.562438949734664406e-01,-1.572639384292669540e+01
1.552361111240695979e-01,-1.577782727927508866e+01
1.561439411024241886e-01,-1.575636733539723444e+01
1.553582813174994581e-01,-1.574820823654901325e+01
1.563647072444464825e-01,-1.572355271800002008e+01
1.559666998957254247e-01,-1.571820423754761364e+01
1.563473813682937086e-01,-1.574718325281496689e+01
1.552153111554163967e-01,-1.574311491650857953e+01
1.578050952200420187e-01,-1.575066688331139986e+01
1.557041422801243302e-01,-1.575778476355268864e+01
1.555065258592649435e-01,-1.570141811606326243e+01
1.554978675385058628e-01,-1.575994071035670707e+01
1.558504557861681017e-01,-1.576375460479102664e+01
1.585196591108746222e-01,-1.577026005177838286e+01
1.563605651099569949e-01,-1.577783866398820756e+01
1.556537783759687765e-01,-1.573536692641113710e+01
1.560055528115367740e-01,-1.568820035126913126e+01
1.561338711226260001e-01,-1.575101501423027450e+01
1.564729278240558352e-01,-1.576444335656682583e+01
1.580758159456944756e-01,-1.579173662583220050e+01
1.552012448145302648e-01,-1.570046871498683139e+01
1.564335891354685648e-01,-1.578166171283330854e+01
1.565693805317577847e-01,-1.576411412789815536e+01
1.552055657728406424e-01,-1.573240706911977149e+01
1.555303240804073173e-01,-1.567908472035062317e+01
1.551043251841897341e-01,-1.569804628639499455e+01
1.561213549094066511e-01,-1.575652926136036136e+01
1.583421781357607916e-01,-1.575086103995508857e+01
1.552046687764467858e-01,-1.573418514255237888e+01
1.562734899563214264e-01,-1.575111144118591788e+01
1.558991492467057260e-01,-1.573026808400745757e+01
1.559691850406439151e-01,-1.570214839303100796e+01
1.559401433611406762e-01,-1.574904822230424983e+01
1.555845484021580738e-01,-1.568802469396706911e+01
1.570531163327104907e-01,-1.579232278740203199e+01
1.563786803959699434e-01,-1.571888257993613180e+01
1.558193927460137518e-01,-1.579028403462612218e+01
1.559485581153973732e-01,-1.573139811421977363e+01
1.561952379682565173e-01,-1.575624958344263149e+01
1.565829821753544904e-01,-1.578358131333139447e+01
1.563352348532088543e-01,-1.572036849477106379e+01
1.569288304209957019e-01,-1.575671951474967614e+01
1.551155510074432031e-01,-1.575372551927986997e+01
1.578772794623537201e-01,-1.577269459481057901e+01
1.584843566434075701e-01,-1.572062882331713496e+01
1.560948066596875849e-01,-1.577984751118815865e+01
1.561472030630509933e-01,-1.573257870980845574e+01
1.556047833227011679e-01,-1.568935891531683957e+01
1.553065054752110208e-01,-1.573431390147381848e+01
1.552582996822767236e-01,-1.574393288163395077e+01
1.567444560182702507e-01,-1.577558492902252851e+01
1.584634722077322977e-01,-1.576339575952480843e+01
1.567521662045776309e-01,-1.575280409904400614e+01
1.553423080509823695e-01,-1.574916037815405545e+01
1.579137634408344093e-01,-1.576462415678962259e+01
1.568334537823692088e-01,-1.575492093187951603e+01
1.556389977209701458e-01,-1.571942827134191667e+01
1.568039710172163814e-01,-1.576556382801827816e+01
1.560321224002098606e-01,-1.573633612872855281e+01
1.563863220386813024e-01,-1.581127681629439508e+01
1.560807828915740936e-01,-1.573056111703801641e+01
1.556811738238775555e-01,-1.574694637349166015e+01
1.564205246748817946e-01,-1.576267906300209276e+01
1.561814349719912454e-01,-1.575837596356570991e+01
1.552090875826612482e-01,-1.575212161237430308e+01
1.567849678904439104e-01,-1.580155457508512562e+01
1.562937097667615460e-01,-1.575438960713675485e+01
1.566208192689884648e-01,-1.578454968292939853e+01
1.561702073725840245e-01,-1.576631014277519327e+01
1.558746284614166422e-01,-1.579574219257009915e+01
1.553948379980471250e-01,-1.578631608828916200e+01
1.584656555284626733e-01,-1.575093822319877113e+01
1.562728924627352078e-01,-1.574284094575106074e+01
1.564128002288210917e-01,-1.578779646906870227e+01
1.550049735047179522e-01,-1.573719592023989655e+01
1.577342739701168284e-01,-1.574845620749742636e+01
1.559271432946198743e-01,-1.572769891905365292e+01
1.556950468722247682e-01,-1.569492782608900505e+01
1.580781028806924060e-01,-1.577271205619992678e+01
1.562447072098420153e-01,-1.576582864495864200e+01
1.550981920884243193e-01,-1.574428598239585675e+01
1.562501121816359251e-01,-1.574808299682038815e+01
1.563126932193986685e-01,-1.577712939247133406e+01
1.560452855611448031e-01,-1.573967261840070364e+01
1.567297694251205131e-01,-1.576049374183411089e+01
1.562581038611642881e-01,-1.572992638994960934e+01
1.554263620053972506e-01,-1.575369270032096125e+01
1.553957134481064872e-01,-1.575621679064289182e+01
1.564945914105311253e-01,-1.570555417393087083e+01
1.563861720603962890e-01,-1.573717649067926061e+01
1.555091012275291451e-01,-1.573549954018964314e+01
1.563991398252504716e-01,-1.573361796798282874e+01
1.560771976948574224e-01,-1.574239545857119893e+01
1.557043260148675279e-01,-1.572418623498649382e+01
1.567459467217839075e-01,-1.573963566645373113e+01
1.561424953741105681e-01,-1.575049294382650089e+01
1.550787113415202922e-01,-1.573303546824584132e+01
1.551797057709720928e-01,-1.570829402519043150e+01
1.573137269938562066e-01,-1.575041151873996270e+01
1.566609844933643247e-01,-1.576888352240218083e+01
1.557487550226776818e-01,-1.573437474225180743e+01
1.566030151307881702e-01,-1.577544804999427974e+01
1.569201619082915833e-01,-1.574699834247459052e+01
1.576540807596409077e-01,-1.575654457169804878e+01
1.559669981768781744e-01,-1.578372208426847223e+01
1.575903038331651906e-01,-1.574976373121397089e+01
1.561678097650109898e-01,-1.581010250337744338e+01
1.555858956029572138e-01,-1.575407070932755360e+01
1.572834360631145123e-01,-1.573537836535626155e+01
1.563025246211366126e-01,-1.574930235595002870e+01
1.561665926573480023e-01,-1.573742205199735622e+01
1.565025937195894112e-01,-1.571129474090586697e+01
1.574049867970430949e-01,-1.575305933289489069e+01
1.554565545176377350e-01,-1.576886243815660116e+01
1.556995566872370895e-01,-1.575063149169300836e+01
1.551083159564308200e-01,-1.576816755138148984e+01
1.570380892063548972e-01,-1.574986620637417545e+01
1.570594852971089472e-01,-1.575951691747495786e+01
1.569845995890305490e-01,-1.573101921073304332e+01
1.554078341433440813e-01,-1.573752270085206639e+01
1.554360907086913823e-01,-1.576529964317773036e+01
1.564463163004946866e-01,-1.575645591624529729e+01
1.568986082119765979e-01,-1.577561313630588558e+01
1.559336638892061255e-01,-1.572260143422576029e+01
1.556859394149066600e-01,-1.573587904984668029e+01
1.577398584748636035e-01,-1.575499136902046082e+01
1.562693143788804195e-01,-1.579105423541635922e+01
1.566402466141819383e-01,-1.579674246334923104e+01
1.564130606429897652e-01,-1.576922313419206390e+01
1.563931444071911259e-01,-1.578825099658983433e+01
1.560099139234186749e-01,-1.574343037782719890e+01
1.560108417363664512e-01,-1.572385312165504523e+01
1.555780733585443998e-01,-1.575836579771099011e+01
1.552128598009009375e-01,-1.572901185050392492e+01
1.558399644113702687e-01,-1.572684506679689953e+01
1.571856430514870784e-01,-1.577624218003316336e+01
1.558536534525839234e-01,-1.576228174735753207e+01
1.558679266641541106e-01,-1.577195254660961510e+01
1.564366280966923706e-01,-1.573770232747445341e+01
1.567329428344156339e-01,-1.571860271379908092e+01
1.552546789677119732e-01,-1.571371142766141915e+01
1.559618813175772944e-01,-1.574020371029684284e+01
1.560234842592892468e-01,-1.575913584148586999e+01
1.572048310177311392e-01,-1.573166508961642585e+01
1.555427578983721582e-01,-1.573592541581712645e+01
1.571070758092391051e-01,-1.581603077196058571e+01
1.556088280372242005e-01,-1.573403180211309760e+01
1.560205969831420791e-01,-1.572362378830723983e+01
1.550449065251590375e-01,-1.573952150498246283e+01
1.555645148408882350e-01,-1.573922534775597271e+01
1.563303063609401966e-01,-1.572977357767027584e+01
1.557939817884797795e-01,-1.578520313619942605e+01
1.556934275195039630e-01,-1.576315448032834965e+01
1.553873619357585834e-01,-1.571090501373175030e+01
1.589312708859152989e-01,-1.575794164058297042e+01
1.556669051277014826e-01,-1.575025665818522924e+01
1.564881469296055816e-01,-1.576638860132446496e+01
1.555865911806482982e-01,-1.577900804388098344e+01
1.565575878553494837e-01,-1.575884292443787693e+01
1.576857526023104084e-01,-1.572421999231757539e+01
1.574157907241841015e-01,-1.570919155102074249e+01
1.553290151883000292e-01,-1.572199266531281303e+01
1.561425012692024827e-01,-1.578951047940781294e+01
1.562453049754008449e-01,-1.575268453135081970e+01
1.563948732415078036e-01,-1.575739791975556869e+01
1.582923217052184806e-01,-1.577263818273458540e+01
1.558557844016426608e-01,-1.573185342348893201e+01
1.563921625521809133e-01,-1.577064586078286901e+01
1.562482377783188103e-01,-1.576068968575813045e+01
1.552863860085554049e-01,-1.574424410933590757e+01
1.558181405306122425e-01,-1.573358638179513491e+01
1.560701124944003648e-01,-1.574199345320214327e+01
1.559307834186995922e-01,-1.575079949176432237e+01
1.577149236062475035e-01,-1.575385383021330910e+01
1.552355955995775583e-01,-1.573103124714491230e+01
1.571349826447505926e-01,-1.572997541858367576e+01
1.552880220271287692e-01,-1.574658150015919134e+01
1.557899614421149326e-01,-1.570905443338421925e+01
1.555435143283307731e-01,-1.574015965094696767e+01
1.583825349718527287e-01,-1.573328824367506940e+01
1.553015847554510276e-01,-1.574390207704678346e+01
1.566933506003258258e-01,-1.575939371071797446e+01
1.555097594311664333e-01,-1.575660079597393803e+01
1.579413976566150790e-01,-1.577959634005894962e+01
1.550476653978615782e-01,-1.576283095394828138e+01
1.554002026382785007e-01,-1.574364990374786011e+01
1.582949988712619716e-01,-1.572593406072270028e+01
1.572565068973429403e-01,-1.580895585303408346e+01
1.558178499995316046e-01,-1.571127160032002834e+01
1.558771223438705500e-01,-1.579191085184688603e+01
1.555310811362376200e-01,-1.574550247444777185e+01
1.579655068430550202e-01,-1.577545634968071653e+01
1.577541614618280519e-01,-1.578560974817510321e+01
1.563108533834034475e-01,-1.578390885395496746e+01
1.564942755426801668e-01,-1.573546303402079261e+01
1.566223948079482897e-01,-1.573030771574833686e+01
1.567948737380123192e-01,-1.577253359777911257e+01
1.555627910731382790e-01,-1.576083365570224082e+01
1.552790963970853144e-01,-1.573984865985119086e+01
1.564613700394575091e-01,-1.574816932782546175e+01
1.568705992637290658e-01,-1.575786642337883769e+01
1.559342680971988471e-01,-1.572971188898974937e+01
1.556253397190379417e-01,-1.574337686548800619e+01
1.556182055669484698e-01,-1.573834565814897246e+01
1.565233293685392990e-01,-1.577203001816516625e+01
1.551672518165031489e-01,-1.573454895006193688e+01
1.559602787100682342e-01,-1.572341511119641844e+01
1.568453670787140763e-01,-1.572781142793456333e+01
1.553335503554938435e-01,-1.578930906363506281e+01
1.550660062082473423e-01,-1.574548420182661523e+01
1.565983793134934077e-01,-1.576149831557553149e+01
1.566470899224554902e-01,-1.573201796725373747e+01
1.558909107652877435e-01,-1.571359104735557466e+01
1.562882242793289245e-01,-1.574415695450285568e+01
1.557274187960096257e-01,-1.574128947627895947e+01
1.563587121239309319e-01,-1.573448884448341012e+01
1.554249026439520898e-01,-1.575941836323242384e+01
1.565307608213445667e-01,-1.579630091767291411e+01
1.566978827338290359e-01,-1.577236024152551330e+01
1.554547191461246314e-01,-1.572773641031077219e+01
1.569168631987457041e-01,-1.573255500807425555e+01
1.556960024102039819e-01,-1.577265092256432766e+01
1.574380117796852774e-01,-1.574372080984923450e+01
1.558701070482028661e-01,-1.571178784621393731e+01
1.557612633272039693e-01,-1.572170523655126750e+01
1.550438116604354044e-01,-1.575744845024874152e+01
1.554474013436402124e-01,-1.574515050106352732e+01
1.561186879621967727e-01,-1.573449118176629646e+01
1.573343764157744684e-01,-1.576863542501873638e+01
1.569463293898739620e-01,-1.576278034978555631e+01
1.551507100608730538e-01,-1.573040109640180795e+01
